iter,CW
1,2.0
2,3.0
3,4.0
4,5.0
5,6.0
6,7.0
7,8.0
8,9.0
9,10.0
10,11.0
11,12.0
12,13.0
13,14.0
14,15.0
15,16.0
16,17.0
17,18.0
18,19.0
19,20.0
20,21.0
21,22.0
22,23.0
23,24.0
24,25.0
25,26.0
26,27.0
27,28.0
28,29.0
29,30.0
30,31.0
31,32.0
32,33.0
33,34.0
34,35.0
35,36.0
36,37.0
37,38.0
38,39.0
39,40.0
40,41.0
41,42.0
42,43.0
43,44.0
44,45.0
45,46.0
46,47.0
47,48.0
48,49.0
49,50.0
50,51.0
51,52.0
52,53.0
53,54.0
54,55.0
55,56.0
56,57.0
57,58.0
58,59.0
59,60.0
60,61.0
61,62.0
62,63.0
63,64.0
64,65.0
65,66.0
66,67.0
67,68.0
68,69.0
69,70.0
70,71.0
71,72.0
72,73.0
73,74.0
74,75.0
75,76.0
76,77.0
77,78.0
78,79.0
79,80.0
80,81.0
81,82.0
82,83.0
83,84.0
84,85.0
85,86.0
86,87.0
87,88.0
88,89.0
89,90.0
90,91.0
91,92.0
92,93.0
93,94.0
94,95.0
95,96.0
96,97.0
97,98.0
98,99.0
99,100.0
100,101.0
101,102.0
102,103.0
103,104.0
104,105.0
105,106.0
106,107.0
107,108.0
108,10.8
109,10.892592
110,10.984398
111,11.075436
112,11.165726
113,11.255285
114,11.344132
115,11.432283
116,11.519755
117,11.606563
118,11.69272
119,11.778244
120,11.863147
121,11.947441
122,12.031141
123,1.2031142
124,2.0342906
125,2.5258625
126,2.9217668
127,3.2640254
128,3.5703957
129,3.8504767
130,4.1101847
131,4.3534827
132,4.583184
133,4.8013725
134,5.0096464
135,5.2092614
136,5.401227
137,1.0
138,2.0
139,2.5
140,2.9
141,3.2448277
142,3.5530105
143,3.834462
144,4.095255
145,4.33944
146,4.5698843
147,4.788708
148,4.997533
149,5.1976314
150,5.3900266
151,5.5755544
152,5.7549086
153,5.9286733
154,6.097345
155,6.2613506
156,6.4210606
157,6.576798
158,6.7288475
159,6.8774614
160,7.022864
161,7.165256
162,7.304818
163,7.4417143
164,7.576092
165,7.708086
166,7.83782
167,7.9654064
168,8.090949
169,8.214544
170,8.33628
171,8.456238
172,8.574493
173,8.691118
174,8.806178
175,8.919735
176,9.031846
177,9.142566
178,9.251945
179,9.36003
180,9.466867
181,9.572499
182,9.676965
183,9.780303
184,9.882549
185,9.983738
186,10.0839
187,10.183068
188,10.281271
189,10.378535
190,10.474888
191,10.570354
192,10.664959
193,10.758724
194,10.851672
195,10.943824
196,11.035199
197,11.125818
198,11.215699
199,11.30486
200,11.393317
201,11.481088
202,11.568188
203,11.654632
204,11.740435
205,11.82561
206,11.910172
207,11.994134
208,12.077508
209,12.160307
210,12.242541
211,12.3242235
212,12.405365
213,12.485975
214,12.566065
215,12.645644
216,12.724723
217,12.80331
218,12.881415
219,12.959046
220,13.036213
221,13.112923
222,13.189183
223,13.265003
224,13.340389
225,13.41535
226,13.489891
227,13.56402
228,13.637745
229,13.711071
230,13.784005
231,13.856553
232,13.928721
233,14.000516
234,14.071942
235,14.143005
236,14.213712
237,14.284066
238,14.3540745
239,14.423741
240,14.493072
241,14.56207
242,14.630741
243,14.69909
244,14.767121
245,14.834839
246,14.902247
247,14.969352
248,15.036155
249,15.102661
250,15.168875
251,15.234799
252,15.300439
253,15.365796
254,15.430876
255,15.495681
256,15.560215
257,15.624481
258,15.688483
259,15.752224
260,15.815707
261,15.878936
262,15.941913
263,16.00464
264,16.067122
265,16.12936
266,16.191359
267,16.25312
268,16.314648
269,16.375942
270,16.437008
271,16.497847
272,16.55846
273,16.618853
274,16.679026
275,16.738981
276,16.798721
277,16.85825
278,16.917568
279,16.976679
280,17.035583
281,17.094284
282,17.152782
283,17.211082
284,17.269184
285,17.327091
286,17.384804
287,17.442326
288,17.499657
289,17.5568
290,17.613758
291,17.670532
292,17.727123
293,17.783533
294,17.839766
295,17.89582
296,17.9517
297,18.007404
298,1.8007405
299,2.3560677
300,2.7805037
301,3.1401508
302,3.4586067
303,3.7477405
304,4.014568
305,4.2636604
306,4.498201
307,4.720512
308,4.9323535
309,5.1350965
310,5.329835
311,5.517458
312,5.698701
313,5.8741794
314,6.044416
315,6.209858
316,6.370892
317,6.527856
318,6.6810455
319,6.830723
320,1.0
321,2.0
322,2.5
323,2.9
324,3.2448277
325,3.5530105
326,3.834462
327,4.095255
328,4.33944
329,4.5698843
330,4.788708
331,4.997533
332,5.1976314
333,5.3900266
334,5.5755544
335,5.7549086
336,5.9286733
337,6.097345
338,6.2613506
339,6.4210606
340,6.576798
341,6.7288475
342,6.8774614
343,7.022864
344,7.165256
345,7.304818
346,7.4417143
347,7.576092
348,7.708086
349,7.83782
350,7.9654064
351,8.090949
352,8.214544
353,8.33628
354,8.456238
355,8.574493
356,8.691118
357,8.806178
358,8.919735
359,9.031846
360,9.142566
361,9.251945
362,9.36003
363,9.466867
364,9.572499
365,9.676965
366,9.780303
367,9.882549
368,9.983738
369,10.0839
370,10.183068
371,10.281271
372,10.378535
373,10.474888
374,10.570354
375,10.664959
376,10.758724
377,10.851672
378,10.943824
379,11.035199
380,11.125818
381,11.215699
382,11.30486
383,11.393317
384,11.481088
385,11.568188
386,11.654632
387,11.740435
388,11.82561
389,11.910172
390,11.994134
391,12.077508
392,12.160307
393,12.242541
394,12.3242235
395,12.405365
396,12.485975
397,12.566065
398,12.645644
399,12.724723
400,12.80331
401,12.881415
402,12.959046
403,13.036213
404,13.112923
405,13.189183
406,13.265003
407,13.340389
408,13.41535
409,13.489891
410,13.56402
411,13.637745
412,13.711071
413,13.784005
414,13.856553
415,13.928721
416,14.000516
417,14.071942
418,14.143005
419,14.213712
420,14.284066
421,14.3540745
422,14.423741
423,14.493072
424,14.56207
425,14.630741
426,14.69909
427,14.767121
428,14.834839
429,14.902247
430,14.969352
431,15.036155
432,15.102661
433,15.168875
434,15.234799
435,15.300439
436,15.365796
437,15.430876
438,15.495681
439,15.560215
440,15.624481
441,15.688483
442,15.752224
443,15.815707
444,15.878936
445,15.941913
446,16.00464
447,16.067122
448,16.12936
449,16.191359
450,16.25312
451,16.314648
452,16.375942
453,16.437008
454,16.497847
455,16.55846
456,16.618853
457,16.679026
458,16.738981
459,16.798721
460,16.85825
461,16.917568
462,16.976679
463,17.035583
464,17.094284
465,17.152782
466,17.211082
467,17.269184
468,17.327091
469,17.384804
470,17.442326
471,17.499657
472,17.5568
473,17.613758
474,17.670532
475,17.727123
476,17.783533
477,17.839766
478,17.89582
479,17.9517
480,18.007404
481,18.062937
482,18.1183
483,18.173492
484,18.228518
485,18.283377
486,18.338072
487,18.392603
488,18.446972
489,18.50118
490,18.555231
491,18.609125
492,18.662863
493,18.716446
494,18.769875
495,18.82315
496,18.876276
497,18.929253
498,18.98208
499,19.034761
500,19.087297
501,19.139688
502,19.191936
503,19.244041
504,19.296005
505,19.34783
506,19.399515
507,19.451063
508,19.502474
509,19.55375
510,19.60489
511,19.6559
512,19.706774
513,19.757517
514,19.80813
515,1.980813
516,2.4856563
517,2.8879645
518,3.234229
519,3.5434217
520,3.825635
521,4.0870295
522,4.331706
523,4.562562
524,4.7817373
525,4.990866
526,5.191232
527,5.383865
528,5.569605
529,5.7491508
530,5.9230895
531,6.0919204
532,6.256072
533,6.415917
534,6.5717793
535,6.723945
536,6.8726673
537,7.0181713
538,7.1606584
539,7.30031
540,7.4372907
541,7.5717483
542,7.7038183
543,7.833624
544,7.961279
545,8.086886
546,8.210544
547,8.332338
548,8.452353
549,8.5706625
550,8.68734
551,8.80245
552,8.916055
553,9.028212
554,9.138975
555,9.248397
556,9.3565235
557,9.463401
558,9.569071
559,9.673574
560,9.776949
561,9.8792305
562,9.980453
563,10.080648
564,10.179849
565,10.278082
566,10.375377
567,10.471759
568,10.567254
569,10.661886
570,10.755678
571,10.848652
572,10.940829
573,11.03223
574,11.122874
575,1.1122874
576,2.0113356
577,2.5085177
578,2.9071596
579,3.251138
580,3.5587225
581,3.8397222
582,4.1001577
583,4.344051
584,4.5742507
585,4.7928658
586,5.001509
587,5.201449
588,5.393703
589,5.5791044
590,5.7583447
591,5.932006
592,6.100583
593,6.264502
594,6.424132
595,6.579795
596,6.7317753
597,6.8803244
598,7.025666
599,7.1680017
600,7.3075104
601,7.444356
602,7.5786858
603,7.7106347
604,7.840326
605,7.9678717
606,8.093376
607,8.216934
608,8.3386345
609,8.458558
610,8.576781
611,8.693376
612,8.808406
613,8.921934
614,9.034018
615,9.144711
616,9.254064
617,9.362124
618,9.468938
619,9.574547
620,9.67899
621,9.782307
622,9.884532
623,9.985701
624,10.085844
625,10.184993
626,10.283176
627,10.380423
628,10.476758
629,10.572207
630,10.666795
631,10.760544
632,10.853476
633,10.945612
634,11.036973
635,11.127578
636,11.217444
637,11.306591
638,11.395035
639,11.482792
640,11.569879
641,11.65631
642,11.742101
643,11.827265
644,11.911816
645,11.995766
646,12.079128
647,12.161916
648,12.24414
649,12.325811
650,12.406942
651,12.487542
652,12.567622
653,12.647192
654,12.726261
655,12.804839
656,12.882935
657,12.960557
658,13.037714
659,1.3037714
660,2.070777
661,2.5536876
662,2.9452782
663,3.2848046
664,3.5892367
665,3.8678474
666,4.126389
667,4.3687315
668,4.597631
669,4.8151345
670,5.022813
671,5.2219043
