iter,CW
1,2.5
2,4.0
3,5.5
4,7.0
5,8.5
6,10.0
7,11.5
8,13.0
9,14.5
10,16.0
11,17.5
12,19.0
13,20.5
14,22.0
15,23.5
16,25.0
17,26.5
18,28.0
19,29.5
20,31.0
21,9.3
22,9.353764
23,9.407218
24,9.460369
25,9.513221
26,9.56578
27,9.61805
28,9.670035
29,9.721742
30,9.773172
31,9.824333
32,9.875227
33,9.9258585
34,9.976232
35,10.026351
36,10.07622
37,10.125841
38,10.17522
39,10.224359
40,10.273261
41,10.321931
42,10.370372
43,10.418586
44,10.466577
45,10.514348
46,10.561902
47,10.609242
48,10.656371
49,10.703291
50,10.750006
51,10.796517
52,10.842829
53,10.888942
54,10.93486
55,10.980585
56,11.02612
57,11.071467
58,11.116629
59,11.161606
60,11.206402
61,11.2510195
62,3.375306
63,3.5234406
64,3.6653473
65,3.80176
66,3.933278
67,4.0603986
68,4.1835394
69,4.3030553
70,4.419252
71,4.5323935
72,4.6427107
73,4.7504063
74,4.8556604
75,4.958633
76,5.0594673
77,5.158292
78,5.2552233
79,5.3503666
80,5.443818
81,5.5356655
82,5.625989
83,5.7148623
84,5.8023534
85,5.8885255
86,5.9734364
87,6.0571404
88,6.1396875
89,6.221125
90,6.3014965
91,6.3808427
92,6.4592023
93,6.536611
94,6.6131034
95,6.6887107
96,6.7634635
97,6.83739
98,6.910517
99,6.9828706
100,7.0544744
101,7.1253514
102,7.1955233
103,7.265011
104,7.3338337
105,7.402011
106,7.46956
107,7.5364985
108,7.6028423
109,7.668607
110,7.733808
111,7.798459
112,7.862574
113,7.9261665
114,7.9892488
115,8.051833
116,8.113931
117,8.175553
118,8.2367115
119,8.297416
120,8.357676
121,8.4175005
122,8.4769
123,8.535884
124,8.5944605
125,8.6526375
126,8.710423
127,8.767826
128,2.630348
129,2.820437
130,2.9977145
131,3.1645083
132,3.3225107
133,3.4729993
134,3.6169672
135,3.7552047
136,3.888353
137,4.016942
138,4.1414146
139,4.2621465
140,4.3794584
141,4.493628
142,1.3480885
143,1.718984
144,2.0098534
145,2.2586277
146,2.480001
147,2.681614
148,2.8680687
149,3.042402
150,3.2067459
151,3.362667
152,3.5113585
153,3.6537535
154,3.790599
155,3.9225044
156,4.049974
157,4.1734314
158,4.2932367
159,4.409699
160,4.5230856
161,4.63363
162,4.7415366
163,4.8469877
164,4.950145
165,5.0511518
166,5.150139
167,5.247224
168,5.342512
169,5.436101
170,5.5280786
171,5.618526
172,5.707517
173,5.7951207
174,5.8814
175,5.966414
176,6.050216
177,6.132858
178,6.214386
179,6.2948446
180,6.3742747
181,6.452715
182,6.530202
183,6.606769
184,6.682449
185,6.757272
186,6.831266
187,6.904459
188,6.976876
189,7.048541
190,7.1194777
191,7.1897078
192,7.2592516
193,7.3281293
194,7.3963594
195,7.46396
196,7.5309486
197,7.5973415
198,7.663154
199,7.728401
200,7.7930975
201,7.857257
202,7.9208922
203,7.9840164
204,8.046641
205,8.108779
206,8.170441
207,8.231637
208,8.292378
209,8.3526745
210,8.412536
211,8.471971
212,8.530989
213,8.589599
214,8.647809
215,8.705627
216,8.763062
217,8.820119
218,8.876807
219,8.933134
220,8.989105
221,9.044728
222,9.100009
223,9.154954
224,9.209569
225,9.263861
226,9.317834
227,9.371494
228,9.424848
229,9.477899
230,9.530653
231,9.583116
232,9.635291
233,9.687183
234,9.738798
235,9.790139
236,9.841211
237,9.892018
238,9.942564
239,9.992853
240,10.042889
241,10.092675
242,10.142216
243,10.191515
244,10.240576
245,10.289401
246,10.337995
247,10.38636
248,10.434501
249,10.482419
250,10.530118
251,10.5776005
252,10.62487
253,10.671929
254,10.718781
255,10.765429
256,10.811873
257,10.858119
258,10.904167
259,10.950021
260,10.995683
261,11.041155
262,11.08644
263,11.13154
264,11.176457
265,11.221194
266,11.265753
267,11.310135
268,11.354343
269,11.398379
270,11.4422455
271,11.485943
272,11.529474
273,11.572842
274,11.616046
275,11.65909
276,11.701975
277,11.744702
278,11.787274
279,11.829693
280,11.87196
281,11.914076
282,11.956043
283,11.997863
284,12.039536
285,12.081066
286,12.122453
287,12.163698
288,12.204804
289,12.245772
290,12.286603
291,12.327298
292,12.367859
293,12.408286
294,12.448582
295,12.488747
296,12.528783
297,12.568691
298,12.608473
299,3.782542
300,3.9147282
301,4.042451
302,4.166138
303,4.2861533
304,4.402808
305,4.516372
306,4.6270804
307,4.73514
308,4.8407335
309,4.9440236
310,5.045156
311,5.144261
312,5.2414565
313,5.3368497
314,5.4305377
315,5.5226097
316,5.613147
317,5.7022233
318,5.7899084
319,5.8762655
320,5.961354
321,6.0452275
322,6.1279373
323,6.209531
324,6.2900524
325,6.369543
326,6.4480414
327,6.525584
328,6.6022058
329,6.677938
330,6.7528114
331,6.8268547
332,6.900095
333,6.9725575
334,7.044267
335,7.115247
336,7.1855183
337,7.2551026
338,7.3240194
339,7.3922877
340,7.4599257
341,7.5269504
342,7.5933785
343,7.6592255
344,7.7245064
345,7.7892356
346,7.853427
347,7.9170933
348,7.980248
349,8.042903
350,8.105069
351,8.166759
352,8.2279825
353,8.288751
354,8.349073
355,8.40896
356,8.468421
357,8.527464
358,8.586098
359,8.644331
360,8.702172
361,8.759629
362,8.8167095
363,8.87342
364,8.929768
365,8.98576
366,9.041404
367,9.0967045
368,9.1516695
369,9.206305
370,9.260615
371,9.314608
372,9.368287
373,9.4216585
374,9.474728
375,9.527499
376,9.579979
377,9.632171
378,9.68408
379,9.735711
380,9.787068
381,9.838156
382,9.888978
383,9.939539
384,9.989843
385,10.039894
386,10.089695
387,10.139251
388,10.188564
389,10.237638
390,10.286478
391,10.335086
392,10.383465
393,10.431619
394,10.47955
395,10.527263
396,10.574759
397,10.622041
398,10.669113
399,10.715978
400,10.762637
401,10.809094
402,10.855351
403,10.901412
404,10.947278
405,10.992951
406,11.038435
407,11.083732
408,11.128842
409,11.173771
410,11.218518
411,11.263087
412,11.30748
413,11.351698
414,11.395744
415,11.43962
416,11.483328
417,11.526869
418,3.4580607
419,3.6026504
420,3.7414372
421,3.8750756
422,4.004105
423,4.128977
424,4.250072
425,4.3677173
426,4.4821935
427,4.593746
428,4.70259
429,4.808914
430,4.9128876
431,5.014661
432,5.1143684
433,5.2121325
434,5.3080626
435,5.402259
