iter,CW
1,2.0
2,3.0
3,4.0
4,5.0
5,6.0
6,7.0
7,2.1000001
8,2.5761905
9,2.9643605
10,3.3017013
11,3.6045754
12,3.8820007
13,4.1396
14,4.381169
15,4.6094184
16,4.8263655
17,5.0335608
18,5.2322273
19,5.4233503
20,5.607738
21,5.786063
22,5.9588923
23,6.126709
24,6.289929
25,6.448913
26,6.603978
27,6.755402
28,6.903432
29,7.0482874
30,2.1144862
31,2.5874143
32,2.9739006
33,3.3101592
34,3.6122594
35,3.8890944
36,4.1462235
37,4.387407
38,4.6153316
39,4.8320007
40,5.0389543
41,5.237408
42,5.4283423
43,5.6125607
44,5.7907324
45,5.9634223
46,6.131111
47,6.294214
48,6.4530897
49,6.608054
50,6.7593846
51,6.907327
52,7.052101
53,7.193903
54,7.3329096
55,7.469281
56,7.603163
57,7.734687
58,7.8639746
59,7.9911366
60,8.116275
61,8.239484
62,8.36085
63,8.480455
64,8.598373
65,8.714675
66,8.829424
67,8.942681
68,9.054504
69,9.164947
70,9.274058
71,9.381886
72,9.488474
73,9.593864
74,9.698098
75,9.801211
76,9.903239
77,10.004216
78,10.104174
79,10.203143
80,10.301152
81,10.398229
82,10.494399
83,10.589688
84,10.68412
85,10.777717
86,10.870501
87,10.962493
88,11.053713
89,11.14418
90,11.233913
91,11.322929
92,11.411245
93,11.4988785
94,11.585843
95,11.672155
96,11.75783
97,11.842879
98,11.927319
99,12.01116
100,12.094416
101,12.177098
102,12.25922
103,12.340792
104,12.4218235
105,12.502327
106,12.582312
107,12.661788
108,12.740766
109,12.819254
110,12.897262
111,12.974797
112,13.051869
113,13.128487
114,13.204657
115,13.280388
116,13.355687
117,13.430562
118,13.505019
119,13.579065
120,13.652708
121,13.725954
122,13.798809
123,13.871279
124,13.94337
125,14.015088
126,14.08644
127,14.157431
128,14.228065
129,14.298348
130,14.368286
131,14.437883
132,14.507146
133,14.576077
134,14.644683
135,14.712967
136,14.780934
137,14.848589
138,14.9159355
139,14.982978
140,15.04972
141,15.116166
142,15.182321
143,15.248187
144,15.313768
145,4.5941305
146,4.8117995
147,5.019622
148,5.21884
149,5.410454
150,5.595281
151,5.774003
152,5.947193
153,6.1153398
154,6.278863
155,6.4381275
156,6.593452
157,6.7451177
158,6.893373
159,7.0384398
160,7.1805167
161,7.3197823
162,7.4563985
163,7.5905113
164,7.7222548
165,7.8517504
166,7.9791107
167,8.104438
168,8.227827
169,8.349366
170,2.5048099
171,2.9040418
172,3.2483895
173,3.5562344
174,3.8374307
175,4.0980215
176,4.3420415
177,4.572348
178,4.7910542
179,4.9997764
180,5.199785
181,5.392101
182,5.577557
183,5.756847
184,5.930553
185,6.099171
186,6.263128
187,6.4227924
188,6.578488
189,6.7304983
190,6.8790755
191,7.024444
192,7.1668043
193,2.1500413
194,2.6151485
195,2.997536
196,3.3311434
197,3.6313405
198,3.9067209
199,1.1720163
200,2.0252466
201,2.5190136
202,2.9159944
203,3.2589307
204,3.5657797
205,3.8462234
206,4.106219
207,4.349752
208,4.57965
209,4.798007
210,5.006427
211,5.20617
212,5.3982496
213,5.5834947
214,5.7625937
215,5.9361267
216,6.1045866
217,6.268398
218,6.427928
219,6.583499
220,6.735394
221,2.0206182
222,2.5155163
223,2.913049
224,3.256332
225,3.563426
226,3.8440547
227,4.1041965
228,4.3478494
229,4.577848
230,4.7962914
231,5.0047855
232,5.204594
233,5.396732
234,5.5820293
235,5.7611756
236,5.9347515
237,6.1032505
238,6.2670975
239,6.426661
240,6.582263
241,6.7341866
242,6.882683
243,7.027975
244,7.170264
245,7.3097286
246,7.4465327
247,7.5808234
248,7.712735
249,7.842391
250,7.969903
251,8.095375
252,2.4286127
253,2.8403704
254,3.1924372
255,3.5056775
256,3.790929
257,4.0547166
258,4.301343
259,4.5338287
260,4.7543926
261,4.9647245
262,5.166146
263,5.3597136
264,5.546291
265,5.7265916
266,5.9012156
267,6.070672
268,6.2353983
269,6.395773
270,6.5521264
271,6.7047486
272,6.8538966
273,6.9997993
274,7.1426606
275,7.2826643
276,7.4199767
277,7.554748
278,7.687115
279,7.817203
280,7.945126
281,8.07099
282,8.19489
283,8.316917
284,8.437154
285,8.555677
286,8.672559
287,8.787865
288,8.901658
289,9.013997
290,9.124936
291,9.234526
292,9.342815
293,9.449849
294,9.555671
295,9.66032
296,9.763837
297,9.866256
298,9.967611
299,10.067936
300,10.167261
301,10.265616
302,10.363029
303,10.459525
304,10.555132
305,10.649873
306,10.743771
307,10.836848
308,10.929126
309,11.020624
310,11.111363
311,11.201362
312,11.290636
313,11.379205
314,11.467084
315,11.55429
316,11.640838
317,11.726742
318,11.812017
319,11.896677
320,11.980734
321,12.064201
322,12.147091
323,12.229415
324,12.311185
325,12.392412
326,12.473106
327,12.553279
328,12.632939
329,12.712097
330,12.790762
331,12.868943
332,12.94665
333,13.02389
334,13.100672
335,13.177004
336,13.252893
337,13.328349
338,13.403378
339,13.477985
340,13.55218
341,13.625969
342,13.699358
343,13.772354
344,13.844963
345,13.9171915
346,13.989045
347,14.06053
348,14.131651
349,14.2024145
350,14.272825
351,14.342889
352,14.41261
353,14.481994
354,14.551044
355,14.619768
356,14.688169
357,14.75625
358,14.8240185
359,14.891477
360,14.95863
361,15.02548
362,15.092034
363,15.158295
364,4.5474887
365,4.7673903
366,4.9771485
367,1.4931446
368,2.162872
369,2.6252203
370,3.0061407
371,3.338793
372,3.6383026
373,3.913156
374,4.168704
375,4.4085865
376,4.6354165
377,4.8511467
378,5.0572834
379,5.255018
380,5.4453125
381,5.628957
382,5.8066096
383,5.978827
384,6.146084
385,6.3087893
386,6.4672985
387,6.6219225
388,6.772936
389,6.9205823
390,7.0650787
391,7.20662
392,7.3453817
393,7.4815216
394,7.6151843
395,7.746501
396,7.8755913
397,8.002566
398,8.127526
399,8.250565
400,8.371768
401,8.491217
402,8.608985
403,8.7251425
404,8.839754
405,8.952879
406,9.064575
407,9.174894
408,9.283888
409,9.391602
410,9.498079
411,9.603364
412,9.707494
413,9.810507
414,9.912438
415,10.013322
416,10.113189
417,10.2120695
418,10.309993
419,10.406986
420,10.503076
421,10.598286
422,10.69264
423,10.786162
424,10.878874
425,10.970795
426,11.061946
427,11.152346
428,11.242013
429,11.330965
430,11.419219
431,11.506791
432,11.593697
433,11.679951
434,11.765568
435,11.850561
436,11.934945
437,12.018733
438,12.101936
439,12.184567
440,12.266639
441,12.348161
442,12.429145
443,12.509601
444,12.58954
445,12.66897
446,12.747903
447,12.826347
448,12.904312
449,12.981806
450,13.058837
451,13.135413
452,13.211543
453,13.287234
454,13.362494
455,13.437331
456,13.511751
457,13.585761
458,13.659368
459,13.732577
460,13.805397
461,13.877832
462,13.94989
463,14.021575
464,14.092894
465,14.163852
466,14.234454
467,14.304707
468,14.374614
469,14.4441805
470,14.513412
471,14.5823145
472,14.65089
473,14.719146
474,14.787085
475,14.854712
476,14.92203
477,14.989045
478,15.05576
479,15.12218
480,15.188308
481,15.254148
482,15.319703
483,15.384978
484,15.449977
485,15.514702
486,15.579157
487,15.643345
488,15.70727
489,15.770934
490,15.834342
491,15.897496
492,15.9604
493,16.023054
494,16.085464
495,16.147633
496,16.20956
497,16.271252
498,16.33271
499,16.393936
500,16.454935
501,16.515707
502,16.576256
503,16.636583
504,16.696692
505,16.756584
506,16.816261
507,16.875727
508,16.934984
509,16.994034
510,17.052877
511,17.111519
512,17.169958
513,17.228199
514,17.286243
515,17.344093
516,17.40175
517,17.459215
518,17.51649
519,17.57358
520,17.630484
521,17.687204
522,17.743742
523,17.8001
524,17.85628
525,17.912283
526,17.968111
527,18.023766
528,18.079248
529,18.13456
530,18.189703
531,18.244678
532,18.299488
533,18.354134
534,18.408617
535,5.5225854
536,5.70366
537,5.878986
538,6.049083
539,6.2143974
540,6.375314
541,6.5321693
542,6.685258
543,6.834841
544,6.98115
545,7.124393
546,7.2647557
547,7.4024067
548,7.537498
549,7.670168
550,7.8005433
551,7.9287395
552,8.054863
553,8.179011
554,8.301275
555,8.421739
556,8.540479
557,8.657568
558,8.773074
559,8.887059
560,8.999582
561,9.110699
562,9.22046
563,9.328915
564,9.436109
565,9.542085
566,9.646884
567,9.750545
568,9.853103
569,9.954594
570,10.05505
571,10.154503
572,10.252981
573,10.350513
574,10.447127
575,10.542848
576,10.637699
577,10.731705
578,10.824886
579,10.917266
580,11.008863
581,11.099699
582,11.189792
583,11.279159
584,11.367818
585,11.455786
586,11.543077
587,11.629709
588,11.715696
589,11.801052
590,11.88579
591,11.969924
592,12.053467
593,12.136431
594,12.218827
595,12.300668
596,12.381964
597,12.462727
598,12.542966
599,12.622692
600,12.701915
601,12.780643
602,12.858887
603,12.936654
604,13.013954
605,13.090795
606,13.167184
607,13.243131
608,13.318642
609,13.393724
610,13.468387
611,13.542635
612,13.616476
613,13.689917
614,13.762963
615,13.835622
616,13.907899
617,13.9798
618,14.051332
619,14.1225
620,14.19331
621,14.263765
622,14.333873
623,14.403638
624,14.473064
625,14.542158
626,14.610924
627,14.679366
628,14.747489
629,14.815297
630,14.882795
631,14.949987
632,15.016877
633,15.083469
634,15.149767
635,15.215775
636,15.281496
637,15.346934
638,15.412094
639,15.476978
640,15.541591
641,15.605934
642,15.670012
643,15.733829
644,15.797386
645,15.860688
646,15.923738
647,15.986537
648,16.04909
