iter,CW
1,1.0
2,1.5
3,1.8333334
4,2.1060607
5,2.3434708
6,2.5568295
7,2.7523842
8,2.9340448
9,3.104458
10,3.2655168
11,3.4186318
12,3.5648892
13,3.705146
14,3.8400936
15,3.9702988
16,4.096234
17,4.218297
18,4.336828
19,4.45212
20,4.564426
21,4.673969
22,4.7809443
23,4.885526
24,4.9878693
25,5.0881124
26,5.1863804
27,5.282787
28,5.377434
29,5.470415
30,5.5618157
31,5.6517143
32,5.740183
33,5.827288
34,5.913091
35,5.997649
36,6.081015
37,6.163238
38,6.2443643
39,6.3244367
40,6.4034953
41,6.481578
42,6.5587196
43,6.634954
44,6.7103124
45,6.7848244
46,6.858518
47,1.0
48,1.5
49,1.8333334
50,2.1060607
51,2.3434708
52,2.5568295
53,2.7523842
54,2.9340448
55,3.104458
56,3.2655168
57,3.4186318
58,3.5648892
59,3.705146
60,3.8400936
61,3.9702988
62,4.096234
63,4.218297
64,4.336828
65,4.45212
66,4.564426
67,4.673969
68,4.7809443
69,4.885526
70,4.9878693
71,5.0881124
72,5.1863804
73,5.282787
74,5.377434
75,5.470415
76,5.5618157
77,5.6517143
78,5.740183
79,5.827288
80,5.913091
81,5.997649
82,6.081015
83,6.163238
84,6.2443643
85,6.3244367
86,6.4034953
87,6.481578
88,6.5587196
89,6.634954
90,6.7103124
91,6.7848244
92,6.858518
93,6.9314203
94,7.003556
95,7.0749483
96,7.1456203
97,7.2155933
98,7.284888
99,7.3535233
100,7.421518
101,7.4888897
102,7.5556555
103,7.621831
104,1.0
105,1.5
106,1.8333334
107,2.1060607
108,2.3434708
109,2.5568295
110,2.7523842
111,2.9340448
112,3.104458
113,3.2655168
114,3.4186318
115,3.5648892
116,3.705146
117,3.8400936
118,3.9702988
119,4.096234
120,4.218297
121,4.336828
122,4.45212
123,4.564426
124,4.673969
125,4.7809443
126,4.885526
127,4.9878693
128,5.0881124
129,5.1863804
130,5.282787
131,5.377434
132,5.470415
133,5.5618157
134,5.6517143
135,5.740183
136,5.827288
137,5.913091
138,5.997649
139,6.081015
140,6.163238
141,6.2443643
142,6.3244367
143,6.4034953
144,6.481578
145,6.5587196
146,6.634954
147,6.7103124
148,6.7848244
149,6.858518
150,6.9314203
151,1.0
152,1.5
153,1.8333334
154,2.1060607
155,2.3434708
156,2.5568295
157,2.7523842
158,2.9340448
159,3.104458
160,3.2655168
161,3.4186318
162,3.5648892
163,3.705146
164,3.8400936
165,3.9702988
166,4.096234
167,4.218297
168,4.336828
169,4.45212
170,4.564426
171,4.673969
172,4.7809443
173,4.885526
174,4.9878693
175,5.0881124
176,5.1863804
177,5.282787
178,5.377434
179,5.470415
180,5.5618157
181,5.6517143
182,5.740183
183,5.827288
184,5.913091
185,5.997649
186,6.081015
187,6.163238
188,6.2443643
189,6.3244367
190,6.4034953
191,6.481578
192,6.5587196
193,6.634954
194,6.7103124
195,6.7848244
196,6.858518
197,6.9314203
198,7.003556
199,7.0749483
200,7.1456203
201,7.2155933
202,7.284888
203,7.3535233
204,7.421518
205,7.4888897
206,7.5556555
207,7.621831
208,7.687432
209,7.752473
210,7.8169684
211,7.880932
212,7.944376
213,8.007314
214,8.0697565
215,8.131716
216,8.193203
217,8.25423
218,8.314804
219,8.374938
220,8.43464
221,8.493919
222,8.552785
223,8.611245
224,8.669309
225,8.726983
226,8.784277
227,8.841197
228,8.897751
229,8.953945
230,9.009787
231,1.0
232,1.5
233,1.8333334
234,2.1060607
235,2.3434708
236,2.5568295
237,2.7523842
238,2.9340448
239,3.104458
240,3.2655168
241,3.4186318
242,3.5648892
243,3.705146
244,3.8400936
245,3.9702988
246,4.096234
247,4.218297
248,4.336828
249,4.45212
250,4.564426
251,4.673969
252,4.7809443
253,4.885526
254,4.9878693
255,5.0881124
256,5.1863804
257,5.282787
258,5.377434
259,5.470415
260,5.5618157
261,5.6517143
262,5.740183
263,5.827288
264,5.913091
265,5.997649
266,6.081015
267,6.163238
268,6.2443643
269,6.3244367
270,6.4034953
271,6.481578
272,6.5587196
273,6.634954
274,6.7103124
275,6.7848244
276,6.858518
277,6.9314203
278,7.003556
279,7.0749483
280,7.1456203
281,7.2155933
282,7.284888
283,7.3535233
284,7.421518
285,7.4888897
286,7.5556555
287,7.621831
288,7.687432
289,7.752473
290,7.8169684
291,7.880932
292,7.944376
293,8.007314
294,8.0697565
295,8.131716
296,8.193203
297,8.25423
298,8.314804
299,8.374938
300,8.43464
301,8.493919
302,8.552785
303,8.611245
304,8.669309
305,8.726983
306,8.784277
307,8.841197
308,8.897751
309,8.953945
310,9.009787
311,9.065282
312,9.120438
313,9.17526
314,9.2297535
315,9.283926
316,9.337783
317,9.391329
318,9.44457
319,9.49751
320,9.550156
321,9.60251
322,9.65458
323,9.706369
324,9.757882
325,9.809123
326,9.860096
327,9.910806
328,9.961256
329,10.011451
330,10.061394
331,10.111089
332,10.16054
333,10.209749
334,10.258722
335,10.307462
336,10.35597
337,10.404252
338,10.45231
339,10.500146
340,10.547764
341,10.595167
342,10.642359
343,10.689341
344,10.736116
345,10.782688
346,10.829059
