iter,CW
1,5.0
2,6.0
3,7.0
4,8.0
5,9.0
6,10.0
7,11.0
8,12.0
9,13.0
10,14.0
11,15.0
12,1.5
13,2.1666667
14,2.6282053
15,3.008693
16,3.3410633
17,3.6403692
18,3.9150667
19,4.1704903
20,4.41027
21,4.637014
22,4.8526697
23,5.058742
24,5.2564197
25,5.4466634
26,5.630262
27,5.8078737
28,5.980054
29,6.1472764
30,6.30995
31,6.4684296
32,6.6230264
33,6.774015
34,6.921638
35,7.0661125
36,7.207633
37,7.346375
38,7.4824967
39,7.616142
40,7.747442
41,7.876517
42,8.003476
43,8.128422
44,8.251447
45,8.372638
46,8.492074
47,8.609831
48,8.725977
49,8.840577
50,8.9536915
51,9.065377
52,9.175687
53,9.284671
54,9.392375
55,9.498844
56,9.60412
57,9.708242
58,9.811248
59,9.913172
60,10.014048
61,10.113908
62,10.212782
63,10.3106985
64,10.407685
65,10.503768
66,10.598972
67,10.693321
68,10.786838
69,10.879543
70,10.971459
71,11.062605
72,11.153
73,11.242661
74,11.331609
75,11.419857
76,11.507423
77,11.594324
78,11.680573
79,11.766186
80,11.851175
81,11.935555
82,12.019339
83,12.102538
84,12.185165
85,12.267232
86,12.34875
87,12.42973
88,12.510182
89,12.590117
90,12.669545
91,12.748475
92,12.826916
93,12.904877
94,12.982367
95,13.059394
96,13.135967
97,13.212094
98,13.287783
99,13.36304
100,13.437873
101,13.512289
102,13.586296
103,13.6599
104,13.733107
105,13.805923
106,13.878356
107,13.950411
108,14.022094
109,14.09341
110,14.164365
111,14.234964
112,14.305214
113,14.375118
114,14.444683
115,14.513913
116,14.582812
117,14.651386
118,14.719639
119,14.787576
120,14.8552
121,14.922516
122,14.989529
123,15.056242
124,15.12266
125,15.188786
126,15.254623
127,15.320177
128,15.38545
129,15.450447
130,15.51517
131,15.579623
132,15.643809
133,15.707732
134,15.771395
135,15.834801
136,15.897953
137,15.960855
138,16.023508
139,16.085917
140,16.148083
141,16.21001
142,16.2717
143,16.333157
144,16.394382
145,16.45538
146,16.51615
147,16.576696
148,16.637022
149,16.697128
150,16.757019
151,16.816696
152,16.876162
153,16.935417
154,16.994465
155,17.053308
156,17.111948
157,17.170387
158,17.228626
159,17.286669
160,17.344517
161,17.402172
162,17.459637
163,17.516912
164,17.574
165,17.630901
166,17.68762
167,17.744158
168,17.800514
169,17.856693
170,17.912695
171,17.968521
172,18.024174
173,18.079655
174,18.134966
175,18.190107
176,18.245083
177,18.299892
178,18.354538
179,18.40902
180,18.46334
181,18.517502
182,18.571505
183,18.62535
184,18.67904
185,18.732576
186,18.78596
187,18.839191
188,18.892273
189,18.945204
190,18.997988
191,19.050625
192,19.103117
193,19.155464
194,19.207668
195,19.259731
196,19.311653
197,19.363436
198,19.41508
199,19.466585
200,19.517956
201,19.569191
202,19.620293
203,19.67126
204,19.722095
205,19.7728
206,19.823376
207,19.873821
208,19.924139
209,19.974329
210,20.024393
211,20.074331
212,20.124146
213,20.173838
214,20.223408
215,20.272856
216,20.322184
217,20.371391
218,20.420479
219,20.46945
220,20.518303
221,20.56704
222,20.615662
223,20.66417
224,20.712563
225,20.760843
226,20.809011
227,20.857067
228,20.905012
229,20.952848
230,21.000574
231,21.048191
232,21.095701
233,21.143105
234,21.190401
235,21.237593
236,21.28468
237,21.331661
238,21.37854
239,21.425316
240,21.471989
241,21.51856
242,21.565031
243,21.611403
244,21.657675
245,21.703848
246,21.749922
247,21.795898
248,21.841778
249,21.887562
250,21.93325
251,21.978844
252,22.024342
253,22.069746
254,22.115057
255,22.160275
256,22.2054
257,22.250435
258,22.295378
259,22.34023
260,22.384993
261,22.429665
262,22.474249
263,22.518744
264,22.56315
265,22.60747
266,22.651703
267,22.69585
268,22.739912
269,22.783888
270,22.827778
271,22.871584
272,22.915306
273,22.958944
274,2.2958944
275,2.7314544
276,3.0975597
277,3.4203944
278,3.7127583
279,3.9820998
280,4.2332234
281,4.46945
282,4.693191
283,4.9062657
284,5.110087
285,5.3057785
286,5.494252
287,5.6762605
288,5.8524327
289,6.023302
290,6.189324
291,6.3508925
292,6.508351
293,6.6619997
294,6.8121047
295,6.9589024
296,7.102603
297,7.2433963
298,7.381453
299,7.5169277
300,7.649961
301,7.7806807
302,7.909204
303,8.035639
304,8.160085
305,8.282633
306,8.403367
307,8.522367
308,8.639705
309,8.755449
310,8.869664
311,8.982408
312,9.093737
313,9.203702
314,9.312354
315,9.419739
316,9.525899
317,9.630876
318,9.734709
319,9.837434
320,9.939086
321,10.039699
322,10.139303
323,10.237929
324,10.335606
325,10.432359
326,10.528214
327,10.623198
328,10.717331
329,10.810637
330,10.903139
331,10.994856
332,11.085808
333,11.176013
334,11.265491
335,11.354258
336,11.44233
337,11.529725
338,11.616457
339,11.702541
340,11.7879925
341,11.872825
342,11.95705
343,12.040683
344,12.123734
345,12.206218
346,12.288143
347,12.369522
348,12.450366
349,12.530684
350,12.610489
351,12.689788
352,12.768591
353,12.846909
354,12.924748
355,13.002119
356,13.07903
357,13.155488
358,13.231502
359,13.307078
360,13.382226
361,13.456952
362,13.531263
363,13.605166
364,13.678668
365,13.751775
366,13.824492
367,13.896828
368,13.968786
369,14.040375
370,14.111598
371,14.182462
372,14.252972
373,14.3231325
374,14.39295
375,14.462428
376,14.531572
377,14.600388
378,14.668879
379,14.73705
380,1.473705
381,2.152267
382,2.6168933
383,2.9990258
384,3.3324676
385,3.6325455
386,3.9078345
387,4.1637306
388,4.4038997
389,4.630971
390,4.8469086
391,5.0532255
392,5.251119
393,5.4415545
394,5.6253257
395,5.803093
396,5.9754148
397,6.142767
398,6.30556
399,6.4641504
400,6.6188498
401,6.769933
402,6.917645
403,7.062203
404,7.2038016
405,7.342617
406,7.4788084
407,7.6125197
408,7.743882
409,7.8730164
410,8.000032
411,8.125031
412,8.248108
413,8.369348
414,8.4888315
415,8.606633
416,8.722822
417,8.837464
418,8.950619
419,9.062343
420,9.172689
421,9.281709
422,9.389447
423,9.49595
424,9.601257
425,9.70541
426,9.808445
427,9.910398
428,10.011302
429,10.111189
430,10.21009
431,10.308032
432,10.405044
433,10.501151
434,10.596378
435,10.69075
436,10.784289
437,10.877017
438,10.968954
439,11.060121
440,11.150536
441,11.240217
442,11.329184
443,11.417451
444,11.505036
445,11.591955
446,11.678222
447,11.763851
448,11.848857
449,11.933253
450,12.017053
451,12.100267
452,12.18291
453,12.264992
454,12.346524
455,12.427519
456,12.507985
457,12.5879345
458,12.667376
459,12.746319
460,12.824773
461,12.902747
462,12.98025
463,13.05729
464,13.133876
465,13.210015
466,13.285715
467,13.360984
468,13.435828
469,13.510256
470,13.584273
471,13.657887
472,13.731105
473,13.803932
474,13.876375
475,13.948441
476,14.020133
477,14.091459
478,14.162424
479,14.233033
480,14.303292
481,14.373206
482,14.4427805
483,14.512019
484,14.580928
485,14.64951
486,14.7177725
487,14.785718
488,14.853351
489,14.920675
490,14.987697
491,15.054418
492,15.120843
493,15.186976
494,15.252822
495,15.318383
496,15.383664
497,15.4486685
498,15.513399
499,15.57786
500,15.642054
501,15.705984
502,15.769654
503,15.833067
504,15.896226
505,15.959134
506,16.021793
507,16.084208
508,16.14638
509,16.208313
510,16.27001
511,16.331472
512,16.392704
513,16.453707
514,1.6453707
515,2.2531366
516,2.6969624
517,3.06775
518,3.3937218
