iter,CW
1,2.0
2,3.0
3,4.0
4,5.0
5,6.0
6,7.0
7,8.0
8,9.0
9,10.0
10,11.0
11,12.0
12,13.0
13,14.0
14,15.0
15,16.0
16,17.0
17,18.0
18,19.0
19,20.0
20,21.0
21,22.0
22,23.0
23,24.0
24,25.0
25,26.0
26,27.0
27,28.0
28,29.0
29,30.0
30,31.0
31,32.0
32,33.0
33,34.0
34,35.0
35,36.0
36,37.0
37,38.0
38,39.0
39,40.0
40,41.0
41,42.0
42,43.0
43,44.0
44,45.0
45,46.0
46,47.0
47,48.0
48,49.0
49,50.0
50,51.0
51,52.0
52,53.0
53,54.0
54,55.0
55,56.0
56,57.0
57,58.0
58,59.0
59,60.0
60,61.0
61,62.0
62,63.0
63,64.0
64,65.0
65,66.0
66,67.0
67,68.0
68,69.0
69,70.0
70,71.0
71,72.0
72,73.0
73,74.0
74,75.0
75,76.0
76,77.0
77,78.0
78,79.0
79,80.0
80,81.0
81,82.0
82,83.0
83,84.0
84,85.0
85,86.0
86,87.0
87,88.0
88,89.0
89,90.0
90,91.0
91,92.0
92,93.0
93,94.0
94,95.0
95,96.0
96,97.0
97,98.0
98,99.0
99,100.0
100,101.0
101,102.0
102,103.0
103,104.0
104,105.0
105,106.0
106,107.0
107,108.0
108,109.0
109,110.0
110,111.0
111,112.0
112,113.0
113,114.0
114,115.0
115,116.0
116,117.0
117,118.0
118,119.0
119,120.0
120,121.0
121,122.0
122,123.0
123,124.0
124,125.0
125,126.0
126,127.0
127,128.0
128,129.0
129,130.0
130,131.0
131,132.0
132,133.0
133,134.0
134,135.0
135,136.0
136,137.0
137,138.0
138,139.0
139,140.0
140,141.0
141,142.0
142,143.0
143,144.0
144,145.0
145,146.0
146,147.0
147,148.0
148,149.0
149,150.0
150,151.0
151,152.0
152,153.0
153,154.0
154,155.0
155,156.0
156,157.0
157,158.0
158,159.0
159,160.0
160,161.0
161,162.0
162,163.0
163,164.0
164,165.0
165,166.0
166,49.800003
167,49.810043
168,49.82008
169,49.830116
170,49.84015
171,49.85018
172,49.86021
173,49.87024
174,49.880264
175,49.89029
176,49.90031
177,49.91033
178,49.92035
179,49.930367
180,49.94038
181,49.950394
182,49.960403
183,49.970413
184,49.98042
185,49.99042
186,50.000423
187,50.01042
188,50.02042
189,50.030415
190,50.04041
191,50.0504
192,50.06039
193,50.070377
194,50.080364
195,50.090347
196,50.10033
197,50.11031
198,50.12029
199,50.130264
200,50.14024
201,50.15021
202,50.160183
203,50.17015
204,50.18012
205,15.054036
206,15.08725
207,15.12039
208,15.153458
209,15.186454
210,15.2193775
211,15.252231
212,15.285013
213,15.317725
214,15.350368
215,15.38294
216,15.415443
217,15.447879
218,15.480246
219,15.512545
220,15.544777
221,15.576942
222,15.609041
223,15.641074
224,15.673041
225,15.704944
226,15.736781
227,15.768554
228,15.800262
229,15.831907
230,15.863489
231,15.895008
232,15.926464
233,15.957858
234,15.989191
235,16.020462
236,16.051672
237,16.08282
238,16.11391
239,16.14494
240,16.175909
241,16.20682
242,16.23767
243,16.268463
244,16.299198
245,16.329874
246,16.360493
247,16.391054
248,16.421558
249,16.452005
250,16.482397
251,16.512732
252,16.54301
253,16.573235
254,16.603403
255,16.633518
256,16.663578
257,16.693584
258,16.723536
259,16.753433
260,16.783278
261,16.813068
262,16.842808
263,16.872494
264,16.902128
265,16.931711
266,16.96124
267,16.990719
268,17.020147
269,17.049524
270,17.07885
271,17.108126
272,17.137352
273,17.166529
274,17.195656
275,17.224733
276,17.253761
277,17.28274
278,17.31167
279,17.340553
280,17.369387
281,17.398172
282,17.42691
283,17.4556
284,17.484245
285,17.512842
286,17.541393
287,17.569897
288,17.598354
289,17.626766
290,17.655132
291,17.683453
292,17.711727
293,17.739958
294,17.768143
295,17.796284
296,17.824379
297,17.85243
298,17.880438
299,17.908401
300,17.936321
301,17.964197
302,17.992031
303,18.019821
304,18.04757
305,18.075274
306,18.102936
307,18.130556
308,18.158134
309,18.18567
310,18.213165
311,18.240618
312,18.268028
313,18.295399
314,18.322727
315,18.350016
316,18.377264
317,18.404472
318,18.431639
319,18.458767
320,18.485855
321,18.512903
322,18.539911
323,18.56688
324,18.59381
325,18.620699
326,18.64755
327,18.674364
328,18.70114
329,18.727877
330,18.754576
331,18.781237
332,18.80786
333,18.834444
334,18.86099
335,18.8875
336,18.913973
337,18.940409
338,18.966806
339,18.993168
340,19.019493
341,19.045782
342,19.072035
343,19.098251
344,19.124432
345,19.150576
346,19.176685
347,19.202759
348,19.228796
349,19.254799
350,19.280766
351,19.306698
352,19.332596
353,19.35846
354,19.384289
355,19.410084
356,19.435844
357,19.46157
358,19.487263
359,19.51292
360,19.538544
361,19.564135
362,19.589691
363,5.8769073
364,5.961986
365,6.0458508
366,6.128552
367,6.2101374
368,6.290651
369,6.370134
370,6.448625
371,6.526161
372,6.602776
373,6.6785016
374,6.753369
375,6.827406
376,6.90064
377,6.973097
378,7.0448008
379,7.115775
380,7.1860414
381,7.2556205
382,7.3245325
383,7.392796
384,7.4604297
385,7.52745
386,7.5938735
387,7.659716
388,7.7249928
389,7.7897177
390,7.8539047
391,7.9175673
392,7.980718
393,8.043369
394,8.105533
395,8.167219
396,8.228439
397,8.289205
398,8.349524
399,8.409408
400,8.468864
401,8.5279045
402,8.586535
403,8.644766
404,8.702604
405,8.760058
406,8.817136
407,8.873843
408,8.930188
409,8.986178
410,9.04182
411,9.097118
412,9.152081
413,9.206713
414,9.261021
415,9.31501
416,9.368687
417,9.422056
418,9.475123
419,9.527893
420,9.580371
421,9.632561
422,9.684468
423,9.736097
424,9.787453
425,9.838538
426,9.8893585
427,9.939918
428,9.99022
429,10.040269
430,10.090069
431,10.139623
432,10.188934
433,10.238008
434,10.286845
435,10.335451
436,10.383828
437,10.43198
438,10.47991
439,10.52762
440,10.575114
441,10.6223955
442,10.669466
443,10.716329
444,10.762986
445,10.809442
446,10.855698
447,10.901756
448,10.94762
449,10.993293
450,11.038775
451,11.08407
452,11.12918
453,11.174107
454,11.218853
455,11.263421
456,11.307813
457,11.35203
458,11.396075
459,11.43995
460,11.483657
461,11.527197
462,11.570573
463,11.613786
464,11.656838
465,11.699732
466,11.742468
467,11.7850485
468,11.827476
469,11.86975
470,11.911874
471,11.953849
472,11.995676
473,12.037357
474,12.078895
475,12.120289
476,12.161542
477,12.202655
478,12.243629
479,12.284467
480,12.325169
481,12.365736
482,12.40617
483,12.446472
484,12.486644
485,12.526687
486,12.566602
487,12.60639
488,12.646052
489,12.685591
490,12.725005
491,12.7642975
492,12.80347
493,12.842522
494,12.881454
495,12.92027
496,12.958969
497,12.997553
498,13.036021
499,13.074376
500,13.112618
501,13.150749
502,13.18877
503,13.226682
504,13.264484
505,13.302179
506,13.339767
507,13.37725
508,13.414627
509,13.4519
510,13.489069
511,13.526136
512,13.563102
513,13.599966
514,13.636731
515,13.673397
516,13.709965
517,13.746434
518,13.782807
519,13.819084
520,13.855266
521,13.891353
522,13.927346
523,13.963247
524,13.999056
525,14.034773
526,14.070398
527,14.105934
528,14.14138
529,14.176738
530,14.212007
531,14.247188
532,14.282282
533,14.31729
534,14.352213
535,14.387051
536,14.421804
537,14.456474
538,14.491061
539,14.525565
540,14.559987
541,14.594328
542,14.628588
543,14.662767
544,14.696867
545,14.730887
546,14.76483
547,14.798694
548,14.83248
549,14.86619
550,14.899823
551,14.933381
552,14.966863
553,15.00027
554,15.033603
555,15.066861
556,15.100046
557,15.133159
558,15.166199
559,15.199167
560,15.232064
561,15.26489
562,15.297645
563,15.330329
564,15.362944
565,15.39549
566,15.427967
567,15.460376
568,15.492717
569,15.52499
570,15.557197
571,15.589336
572,15.621409
573,15.653417
574,15.685359
575,15.717236
576,15.749048
577,15.780796
578,15.81248
579,15.844101
580,15.875658
581,15.907153
582,15.938585
583,15.969955
584,16.001265
585,16.032513
586,16.0637
587,16.094826
588,16.12589
589,16.156897
590,16.187843
591,16.21873
592,16.24956
593,16.280329
594,16.31104
595,16.341696
596,16.372292
597,16.40283
598,16.433313
599,16.46374
600,16.49411
601,16.524424
602,16.554682
603,16.584885
604,16.615032
605,16.645126
606,16.675165
607,16.70515
608,16.73508
609,16.764957
610,16.79478
611,16.824553
612,16.85427
613,16.883938
614,16.913551
615,16.943113
616,16.972624
617,17.002083
618,17.03149
619,17.060848
620,17.090155
621,17.119411
622,17.148619
623,17.177776
624,17.206884
625,17.235943
626,17.264952
627,17.293913
628,17.322824
629,17.351688
630,17.380505
631,17.409273
632,17.437994
633,17.466667
634,17.495293
635,17.523872
636,17.552404
637,17.58089
638,17.609331
639,17.637726
640,17.666075
641,17.694378
642,17.722635
643,17.750847
644,17.779015
645,17.807138
646,17.835217
647,17.86325
648,5.3589754
649,5.4522767
650,5.5439816
651,5.6341696
652,5.7229137
653,5.8102818
654,5.896336
655,5.9811344
656,6.0647306
657,6.1471744
658,6.228513
659,6.308789
660,6.3880434
661,6.466315
662,6.5436387
663,6.620049
664,6.695577
665,6.770253
666,6.8441057
667,6.9171615
668,6.9894457
669,7.060982
670,7.131794
671,7.2019024
672,7.2713284
673,7.3400917
674,7.4082108
675,7.4757032
676,7.542587
677,7.608877
678,7.67459
679,7.7397404
680,7.804342
681,7.8684087
682,7.931954
683,7.99499
684,8.057529
685,8.119583
686,8.181163
